Date,Open,High,Low,Close,Adj Close,Volume
2021-09-30,582.119995,597.349976,574.400024,578.400024,578.400024,316600
2021-10-01,615.609985,615.609985,592.260010,612.460022,612.460022,511200
2021-10-04,611.479980,613.630005,582.789978,607.250000,607.250000,435500
2021-10-05,620.320007,652.510010,612.799988,651.010010,651.010010,449000
2021-10-06,670.000000,682.390015,650.000000,673.809998,673.809998,712300
2021-10-07,665.000000,693.840027,663.679993,692.789978,692.789978,502900
2021-10-08,699.169983,712.789978,690.489990,708.820007,708.820007,684200
2021-10-11,720.000000,751.989990,718.250000,731.799988,731.799988,577100
2021-10-12,728.440002,739.619995,701.940002,710.650024,710.650024,413300
2021-10-13,710.000000,727.409973,703.489990,726.299988,726.299988,289700
2021-10-14,738.669983,740.919983,718.539978,723.950012,723.950012,279300
2021-10-15,739.989990,761.979980,734.000000,749.849976,749.849976,729900
2021-10-18,748.000000,757.380005,738.080017,739.640015,739.640015,583000
2021-10-19,742.250000,750.700012,701.010010,727.250000,727.250000,748600
2021-10-20,735.000000,777.070007,731.570007,758.179993,758.179993,737900
2021-10-21,752.869995,759.530029,729.570007,735.429993,735.429993,465300
2021-10-22,731.429993,738.500000,707.000000,718.520020,718.520020,367900
2021-10-25,736.450012,755.489990,733.000000,746.020020,746.020020,380700
2021-10-26,740.320007,754.710022,732.460022,734.859985,734.859985,323200
2021-10-27,720.000000,728.820007,709.580017,715.020020,715.020020,364700
2021-10-28,728.940002,748.020020,708.000000,717.130005,717.130005,671400
2021-10-29,724.099976,737.179993,691.409973,715.059998,715.059998,697200
